Which two systems of the body are interacting when a runner sprains his ankle?,the nervous system and the digestive system,the digestive system and the circulatory system,the respiratory system and the nervous system,the muscular system and the nervous system,D
"A manufacturer wants to produce a container for food storage that does not break easily and is airtight, inexpensive, and microwave-safe. Which of the following is the best material to use to make the container?",glass,metal,paper,plastic,D
A water wave that occurs in an ocean is an example of which type of wave?,electromagnetic,gravitational,transverse,seismic,C
Which change in the state of water particles causes the particles to become arranged in a fixed position?,boiling,melting,freezing,evaporating,C
You wish to closely observe a small insect. Which tool is the best to use?,a balance,a test tube,a telescope,a magnifying glass,D
Which of the following best describes a role of mushrooms in ecosystems?,capturing energy from sunlight,consuming living plant material,taking energy from animal hosts,breaking down dead plant material,D
Repeated pesticide use on an insect population can result in some of the insects becoming resistant to that pesticide over time. Which process is responsible for the pesticides no longer being effective on the insects?,divergent evolution,natural selection,bottleneck effect,selective breeding,B
The praying mantis is well camouflaged in its natural habitat. What is a benefit of this adaptation?,It increases the mutation rate of favorable genes.,It reduces the risk of being eaten by a predator.,It allows absorption of chlorophyll from plants.,It improves the chances of finding a mate.,B
"During its lifetime, which object is known to change in brightness, color, and temperature?",star,moon,asteroid,planet,A
"With a microscope, you see that an object has a cell wall, a chloroplast, and a nucleus. What is being observed?",a plant cell,an animal cell,a male organism,a female organism,A
What event happens in a daily cycle?,cliffs erode,rivers flood,volcanoes erupt,high and low tides,D
"When a person speaks into a telephone, sound energy is changed mostly into which form of energy?",heat,light,electrical,chemical,C
How are animals that prey on other animals classified?,herbivores,carnivores,autotrophs,decomposers,B
"A layer of solid brittle rock comprises the outer 100 kilometers of Earth. This layer, which contains both the crust and the upper mantle, is called the",core.,sediment.,lithosphere.,hemisphere.,C
Which of these would best help a scientist discover a new planet?,making a model of outer space,asking questions to other scientists,collecting information about planets,looking at the night sky with a telescope,D
"According to Darwin's theory of evolution, the variations among finches that he observed in the Galapagos Islands resulted from",transmission of acquired characteristics.,use or disuse of their beaks.,natural mutagens.,natural selection.,D
A group of students found metamorphic rocks near a campsite. The presence of metamorphic rocks is most likely evidence of,dinosaur activity,sediment deposition,high pressure,wind-borne sand,C
The smallest particle of an element is,an atom.,a mixture.,a molecule.,a compound.,A
Jupiter is the largest planet in the solar system. It rotates on its axis once about every 10 hours. What time period on Earth would be 10 hours long if Earth rotated on its axis once every 10 hours?,a day,a week,a month,a year,A
Which of these organisms is a producer in a marine ecosystem?,fish,gull,algae,worm,C
Which tool would be best to measure the length of a butterfly?,triple beam balance,graduated cylinder,metric ruler,thermometer,C
Which of the following is most likely to lead to error in an experiment?,bias,repeated trials,peer review,use of a control,A
Which human activity has most negatively affected air quality?,burning coal,growing crops,using solar energy cells,constructing nuclear power plants,A
