Which is most accurate?,dams can capture powerful gusts and harness their power,windmills can capture lightning bolts and harness their power,dams can capture lightning bolts and harness their power,windmills can capture powerful gusts and harness their power,D
An example of seed dispersal is animals eating what?,dirt,hard shells,grass,animals,B
A skunk produces a bad what?,heat,smeller perception,cold,color,B
which of these is the primary source of light of our planet?,the cluster of Orion stars,the moon which orbits earth,the closest star to us,the meteorites flying by,C
An example of thermal conductivity is,Leaving a fire log poker in the fire place,Sitting down on a bed,Throwing a large ball,Yelling into a megaphone at a crowd,A
What contains nutrients for plants?,dirt cheap,wind,ground minerals,soiled clothes,C
Living things all require energy for what?,dying,observing,staying perky,decaying,C
Avoiding the use of fossil fuel is an example of,Liberalism,Ecosystem Vulnerability,Conservationism,Protectionism,C
"When the weatherman says to expect a storm, he most-likely is telling you to watch for",downpour conditions,nothing,flying cats,Water parks,A
Which is required for a sedan to run?,vapor of ghosts,an oxidizer,Pistons Basketball Team,orange juice mixture,B
A month that is in the summer in the Northern Hemisphere directly follows which month?,March,November,January,May,D
How can you get your hands on white blood cells?,paint a fence,join a gang,tour a jail,pop a pustule,D
Rainbows need,leprechauns and pots of gold,rain and dark skies,sun and some drizzle,sun and clear skies,C
To look at an eclipse you might be able to use,nothing,telescope,Plain old sunglasses,a box,D
I would have a harder time sliding with my socks on,marble floors,a shag runner,wood floors,ice,B
"If you plug this into an outlet, current will flow through it.",sword tip,rubber,plastic,air.,A
"After dark clouds roll in and the weather changes, clouds may",wilt,precipitate,burn,zap,B
Which can view an ocean?,bogs,logs,pogs,dogs,D
"A cat and a snake are both predators for several of the same animals. If there are only seven mice in a habitat shared by a cat and a snake, there will be",a shared meal between them,a war between mice and cats,pressure on them to get the mice before the other does,enough for each of them to have ten mice,C
Eagles eat what?,grass,whales,hoppers,apples,C
"At high elevations, there is little risk of flooding, but at low elevations, what will happen?",water damage will be more apparent,flood damage will be decreased,flooding will be less of a risk,more floodwater will be clean,A
"A person wants to use raw materials to make things. Considering the want to create with raw materials, the person",makes books out of trees,makes rocks out of wood,makes corn out of dogs,makes fur out of tableclothes,A
A household appliance prepares food using electrical energy and,biological energy,nothing else,heat energy,chemical energy,C
diamonds exist because of the existence of,raw carbon,work force,plant feeding,machines,A
In order to grow as a child I should have,cake,cheese,candy,spinach,D
Using rubber gloves when working on electronics can,ruin the electronics completely,keep electricity moving quickly,keep electricity from moving as quickly,stop the electronics from ever working,C
What is one use of a spider's web?,camouflage,obtaining sustenance,home,decoration,B
How many revolutions does the moon make around the Earth during spring?,one,six,three,twelve,C
A kumquat is more likely than a steak to have,fluid,seeds,fibers,skin,B
What requires energy to move?,a rock,a cloud,a monkey,a leaf,C
A reason there is so much debris and damage during tornadoes is due to rocks that are getting,broken apart,eaten,evaporated,stolen,A
"If a biped which uses tools is in an ideal habitat, there will be within it",sharks,glaciers,potholes,rooms,D
Burning natural gas can,keep you cozy on a frigid night,conserve valuable planetary resources,aid in cooling down the planet,keep a car running in the cold,A
A product of what can travel through a vacuum?,Rigel,oil well,volcano,iceberg,A
A man plugs his television into an outlet behind a cabinet. He sees that the television may now be turned on so that he can watch his favorite show. The man knows that by hooking the t.v. cord into the outlet,he completed a lap,he made a good deal,he invented new circuits,he completed a circuit,D
An organism is a source of what kind of matter?,biotic,inanimate,dead,live action,A
Where is a mama bear likely to find food?,on top of the highest trees,in the deepest mines,in the inside of a felled oak,at the bottom of the lake,C
A learned behavior is exhibited when a human displays that they can:,squinting in bright light,digesting food in the stomach,change a car tire,inhaling and exhaling during sleep,C
"as a source of light moves directly overhead of an object , the size of the shadow of that object will do what?",increase,plummet,rise,grow,B
A cloud gets fat and heavy because,precipitation destroys,clouds float,precipitation condenses,precipitation falls,C
storms can do what to seeds via high altitudes,disperse them,plant them,destroy them,drown them,A
Inhaling O2 is a requirement of all,buried animals,living animals,stuffed animals,rocks,B
What is most like a mirror?,grasslands,deserts,oceans,forests,C
One of the earth's layer's is it's crust. It can be found,just above it's mantle,in the center of the earth,on top of the moon,close to the sun,A
"If you miss seeing a full moon, how long will you have to wait until you get another chance?",7 days,a month,a week,168 hours,B
Even items such as rocks mass can be changed due to which process?,Weathering,Climate,Weatherization,Weather,A
A person is going to the woods to bag fresh venison. This person is,fishing,gardening,stalking,building,C
What sense is associated with an animal's ingestion?,taste,hearing,vision,touch,A
"If a thing is blown apart, and was living previously to that occurring, then that thing",experienced only good things,was always perfectly safe,fell in harms way,died in a natural way,C
John's pet frog was sick because it wasn't staying warm enough. Maybe,The frog was getting burned by a heat lamp,the frog was unable to regulate its body temperature without an external heat source,The frog was using too much ice in its drinks,The water in the tank had dried up.,B
If I hear about a warm front I can expect to bring what with me to work?,time traveling,candles,an umbrella,a wagon,C
A patch of thistle grows larger when this is increased:,dampness,yeast,flour,milk production,A
A seismometer can note how earthquakes are,small,fast,strong,long,C
Gills are used by what for breathing water?,marlins,eagles,zebras,goats,A
A frog would most likely eat,a cockroach,another frog,a maple leaf,a mouse,A
